SQFT8    ,SQFTC8   ,YRCONC8  ,PBA8     ,ELUSED8  ,NGUSED8  ,FKUSED8  ,PRUSED8  ,STUSED8  ,HWUSED8  ,HEATP8   ,HTLS508  ,FURNAC8  ,BOILER8  ,PKGHT8   ,SLFCON8  ,HTPMPH8  ,STHW8    ,OTHTEQ8  ,FURNP8   ,BOILP8   ,PKGHP8   ,SLFCNP8  ,HTPHP8   ,STHWP8   ,OTHTP8   ,MAINHT8  ,PKGHPS8  ,SPLHPS8  ,RMHPS8   ,AIRHPT8  ,GRDHPT8  ,WTRHPT8  ,NWMNHT8  ,RDHTNF8  ,HWRDHT8  ,COOLP8   ,PKGCL8   ,RCAC8    ,ACWNWL8  ,HTPMPC8  ,CHWT8    ,CHILLR8  ,EVAPCL8  ,OTCLEQ8  ,PKGCP8   ,RCACP8   ,ACWNWP8  ,HTPCP8   ,CHWTP8   ,CHILP8   ,EVAPP8   ,OTCLP8   ,MAINCL8  ,PKGCPS8  ,SPLCPS8  ,RMCPS8   ,AIRCPT8  ,GRDCPT8  ,WTRCPT8  ,NWMNCL8  ,RDCLNF8  ,HWRDCL8  ,VAV8     ,ECN8     ,MAINT8   ,EMCS8    ,HDD658   ,CDD658   ,MFHTBTU8 ,MFCLBTU8 ,HTEUI,CLEUI,HTCLEUI,ADJWT8   
118000,7,7,5,1,1,1,2,2,2,100, ,1,2,2,1,2,2,2,100,   ,   ,10,   ,   ,   ,1, , , , , , , ,2, ,25,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,2, ,2,2,1, ,5806,1343,4453916,729911,37.74505085,6.185686441,43.93073729,221.64
28000,5,3,2,1,1,2,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,2,1,2,100,2,2,1,2,2,2,2,2,   ,   ,100,   ,   ,   ,   ,   ,3, , , , , , ,2,1,2,2, ,1,2,2976,1482,674794,309645,24.09978571,11.05875,35.15853571,343.4
10750,4,6,2,1,1,2,2,2,2,100, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , ,1,1,3,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,2, ,2,1,1,1,1143,762,33173,69684,3.085860465,6.482232558,9.568093023,950.84
4950,2,1,2,1,2,1,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,1,2, ,100,2,2,1,2,2,2,2,2,   ,   ,100,   ,   ,   ,   ,   ,3, , , , , , ,1,2, ,2, ,1, ,7362,461,508299,13958,102.6866667,2.81979798,105.5064646,365.45
4950,2,7,23,1,1,2, ,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,3122,1591,340728,82710,68.83393939,16.70909091,85.5430303,2314.83
245000,8,2,14,1,1,1,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,1,1,3,1,1,2,1,2,2,2,2,2,90,   ,10,   ,   ,   ,   ,   ,1, , , , , , ,2,1,3,2,2,1,1,6738,643,23865374,19719,97.4096898,0.080485714,97.49017551,119.39
136000,7,8,2,1,1,2,2,2,2,75, ,1,2,1,2,2,2,2,100,   ,5,   ,   ,   ,   ,1, , , , , , , ,2, ,75,1,1,2,2,2,2,2,2,100,5,   ,   ,   ,   ,   ,   ,1, , , , , , , ,2, ,1,1,1, ,5599,705,2081284,791285,15.30355882,5.818272059,21.12183088,86.75
350000,8,5,16,1,1,2,2,2,2,100, ,2,2,1,1,2,2,2,   ,   ,75,25,   ,   ,   ,3, , , , , , ,2,2, ,95,1,1,1,2,2,1,2,2,80,75,20,   ,   ,25,   ,   ,1, , , , , , ,2,2, ,1,1,1, ,6985,435,31076472,10887122,88.78992,31.10606286,119.8959829,28.58
60000,6,4,5,1,1,2,2,2,2,100, ,1,2,2,1,2,2,2,90,   ,   ,10,   ,   ,   ,1, , , , , , ,2,1,2,10,2,2,1,2,2,2,2,2,   ,   ,100,   ,   ,   ,   ,   ,3, , , , , , ,1,2, ,2, ,1,2,6483,534,1893008,5156,31.55013333,0.085933333,31.63606667,1231.75
90000,6,6,23,1,2,1, ,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,7855,241,6661697,358006,74.01885556,3.977844444,77.9967,406.42
28000,5,6,23,1,1,2, ,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,6064,662,1222353,124475,43.65546429,4.445535714,48.101,369.18
82000,6,6,5,1,1,2,2,2,2,15, ,2,2,2,2,1,2,2,   ,   ,   ,   ,100,   ,   ,5,2,1,2,1,2,2,1,1,1,15,2,2,2,1,2,2,2,2,   ,   ,   ,100,   ,   ,   ,   ,4,2,1,2,1,2,2,1,1,1,2,2,1,2,3171,1881,379247,162441,4.624963415,1.980987805,6.60595122,68.04
76000,6,2,14,1,1,2,2,2,2,100, ,2,1,1,2,2,2,2,   ,100,5,   ,   ,   ,   ,2, , , , , , ,1,1,3,5,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,1,3,1,1,1,1,4135,1218,436035,17010,5.737302632,0.223815789,5.961118421,243.77
30000,5,7,2,1,2,2,2,2,2,100, ,2,2,2,2,2,2,1,   ,   ,   ,   ,   ,   ,100,7, , , , , , , ,1,1,100,2,1,2,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,   ,2, , , , , , , ,1,1,2,2,1,2,208,4655,0,955619,0,31.85396667,31.85396667,190.78
13250,4,1,12,1,1,2,2,2,2,100, ,1,1,2,2,2,2,2,30,70,   ,   ,   ,   ,   ,2, , , , , , ,2,1,1,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , ,2, ,1,2,5674,514,894278,0,67.49267925,0,67.49267925,406.42
18000,4,1,2,1,1,2,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,1,2, ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , ,2, ,1, ,7014,312,388616,0,21.58977778,0,21.58977778,330.24
58000,6,8,14,1,2,2,1,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , , ,1,3,100,2,2,2,2,2,1,2,2,   ,   ,   ,   ,   ,100,   ,   ,6, , , , , , , ,1,3,1,1,1,1,1097,3235,96748,1510509,1.668068966,26.04325862,27.71132759,228.05
45000,5,1,12,1,1,2,2,2,2,100, ,2,1,2,1,2,2,2,   ,100,   ,10,   ,   ,   ,2, , , , , , ,2,1,2,25,1,2,1,2,2,2,2,2,75,   ,25,   ,   ,   ,   ,   ,1, , , , , , ,2,1,2,2,2,1,2,6290,652,2752476,11318,61.16613333,0.251511111,61.41764444,74.78
10750,4,8,26,1,1,2,2,2,2,100, ,1,2,2,1,2,2,2,100,   ,   ,10,   ,   ,   ,1, , , , , , , ,2, ,20,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,1,1,2,1,2,6192,626,863566,7490,80.33172093,0.696744186,81.02846512,781.6
21500,4,8,25,1,1,2,2,2,2,75, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , , ,2, ,75,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,2,2,2,1,2,2485,1757,9176,137577,0.426790698,6.398930233,6.82572093,97.69
600000,9,4,16,1,1,2,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,1,1,3,96,1,2,2,2,2,1,2,2,5,   ,   ,   ,   ,95,   ,   ,6, , , , , , ,1,1,3,1,1,1,1,5641,601,41673760,11059580,69.45626667,18.43263333,87.8889,10.8
10500,4,5,23,1,2,2, ,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,1448,3198,0,275093,0,26.19933333,26.19933333,528.24
1400,2,6,26,1,2,2,2,2,2,100, ,2,2,2,2,1,2,2,   ,   ,   ,   ,100,   ,   ,5,1,2,2,1,2,2,2,1,2,100,2,2,2,1,2,2,2,2,   ,   ,   ,100,   ,   ,   ,   ,4,1,2,2,1,2,2,2,1,2,2,2,2,2,2997,1578,3190,13978,2.278571429,9.984285714,12.26285714,343.4
142000,7,5,23,1,1,2, ,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,1584,2473,631197,3966347,4.445049296,27.93202113,32.37707042,86.64
48000,5,2,2,1,1,2,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,1,1,1,90,2,2,2,2,2,1,2,2,   ,   ,   ,   ,   ,100,   ,   ,6, , , , , , ,1,1,1,1,1,1,2,5231,660,2502443,124042,52.13422917,2.584208333,54.7184375,77.15
35500,5,6,4,1,1,2,2,2,2,100, ,2,1,1,2,2,2,2,   ,50,50,   ,   ,   ,   ,3, , , , , , ,1,1,1,100,1,2,2,2,2,1,2,2,51,   ,   ,   ,   ,49,   ,   ,1, , , , , , ,1,1,1,2,1,1,2,1693,404,184623,395033,5.200647887,11.12769014,16.32833803,444.58
15000,4,5,5,1,2,2,1,2,2,100, ,1,2,2,1,1,2,2,37,   ,   ,85,3,   ,   ,4,2,1,2,1,2,2,1,1,1,40,2,1,2,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,   ,2, , , , , , ,2,1,1,2,2,1,2,6530,684,270247,17458,18.01646667,1.163866667,19.18033333,2447.55
98000,6,7,2,1,2,1,2,2,2,100, ,2,2,2,2,2,2,1,   ,   ,   ,   ,   ,   ,100,7, , , , , , , ,1,3,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,3,1,1,1,1,3073,1774,892444,1886173,9.106571429,19.24666327,28.35323469,111.95
17000,4,4,13,1,2,2,1,2,2,80, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,1,1,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , ,2, ,1,2,5209,717,0,0,0,0,0,973.95
3000,2,4,6,1,2,2,2,2,2,100, ,2,2,2,2,1,2,2,   ,   ,   ,   ,100,   ,   ,5,2,1,2,1,2,2,2,2, ,100,2,2,2,1,2,2,2,2,   ,   ,   ,100,   ,   ,   ,   ,4,2,1,2,1,2,2,2,2, ,2,2,2, ,3795,1315,33128,45560,11.04266667,15.18666667,26.22933333,2314.83
1150,2,7,2,1,2,2,2,2,2,100, ,2,2,2,2,1,2,2,   ,   ,   ,   ,100,   ,   ,5,1,2,2,1,2,2, ,2, ,100,2,2,2,1,2,2,2,2,   ,   ,   ,100,   ,   ,   ,   ,4,1,2,2,1,2,2, ,2, ,2,2,2, ,10140,613,39904,11824,34.69913043,10.28173913,44.98086957,2447.55
5900,3,4,12,1,2,2,1,2,2,100, ,1,2,2,1,2,2,2,75,   ,   ,25,   ,   ,   ,1, , , , , , ,1,1,2,100,2,1,1,2,2,2,2,2,   ,75,25,   ,   ,   ,   ,   ,3, , , , , , ,2,1,2,2,2,2,2,3269,1273,3344,27637,0.566779661,4.684237288,5.251016949,2314.83
26000,5,4,2,1,1,2,2,2,2,80, ,2,1,1,2,2,2,2,   ,50,50,   ,   ,   ,   ,3, , , , , , ,1,1,1,90,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,1,1,1,1,1,2,4866,913,587165,34364,22.58326923,1.321692308,23.90496154,869.22
17000,4,6,23,1,1,2, ,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,5798,822,943325,41012,55.48970588,2.412470588,57.90217647,2724.37
118000,7,8,25,1,2,1,1,2,2,100, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , , ,2, ,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,2, ,1,1,1, ,6066,566,2697802,1024397,22.86272881,8.681330508,31.54405932,90.64
1500,2,5,2,1,1,2,2,2,2,100, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,1,2,100,2,1,2,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,   ,2, , , , , , ,1,1,2,2,2,1,2,7111,669,83408,3510,55.60533333,2.34,57.94533333,2383.83
1300,2,7,13,1,2,2,2,2,2,100, ,2,2,2,2,1,2,2,   ,   ,   ,   ,100,   ,   ,5,2,1,2,1,2,2, ,1,3,100,2,2,2,1,2,2,2,2,   ,   ,   ,100,   ,   ,   ,   ,4,2,1,2,1,2,2, ,1,3,2,2,1,1,5602,984,14699,8374,11.30692308,6.441538462,17.74846154,2277.65
2400,2,2,18,1,2,2,1,2,2,100, ,2,2,1,1,2,2,2,   ,   ,100,10,   ,   ,   ,3, , , , , , ,2,1,2,100,1,2,1,2,2,2,2,2,100,   ,5,   ,   ,   ,   ,   ,1, , , , , , ,2,1,2,2,2,1,2,3705,1517,8959,5754,3.732916667,2.3975,6.130416667,396.61
15250,4,3,14,1,2,2,1,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,1,1,1,100,2,2,1,2,2,2,2,2,   ,   ,100,   ,   ,   ,   ,   ,3, , , , , , ,1,1,2,2, ,2,2,4501,952,0,116067,0,7.61095082,7.61095082,364.5
66000,6,5,5,1,1,1,2,2,2,100, ,1,2,1,2,2,2,2,33,   ,67,   ,   ,   ,   ,3, , , , , , ,1,2, ,67,2,2,2,2,2,2,1,2,   ,   ,   ,   ,   ,   ,100,   ,7, , , , , , ,1,2, ,2,2,1, ,5230,1097,3581129,123563,54.2595303,1.872166667,56.13169697,221.72
130000,7,4,5,1,2,1,2,2,2,0,1,2,2,2,1,1,2,2,   ,   ,   ,95,5,   ,   ,4,2,1,2,1,2,2,2,1,2,100,2,2,2,1,2,2,2,2,   ,   ,   ,100,   ,   ,   ,   ,4,2,1,2,1,2,2,1,1,2,2,2,2,2,3118,1678,10120,343236,0.077846154,2.640276923,2.718123077,343.4
1100,2,4,2,1,2,2,2,2,2,50, ,2,2,2,2,1,2,2,   ,   ,   ,   ,100,   ,   ,5,2,1,2,1,2,2,2,1,2,50,2,2,2,1,2,2,2,2,   ,   ,   ,100,   ,   ,   ,   ,4,2,1,2,1,2,2,2,1,2,2,2,2,2,3274,1458,3860,11788,3.509090909,10.71636364,14.22545455,2314.83
116000,7,8,12,1,1,2,2,2,2,100, ,1,2,2,1,2,2,2,100,   ,   ,1,   ,   ,   ,1, , , , , , , ,1,1,100,1,1,2,2,2,2,2,2,50,50,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,1,2,2,1,2,4652,1526,1739893,971526,14.99907759,8.375224138,23.37430172,72.3
66000,6,8,14,1,1,2,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , , ,1,3,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,3,1,1,1,1,3810,1115,1454223,779889,22.03368182,11.8165,33.85018182,364.5
11000,4,8,25,1,1,2,2,2,2,100, ,1,2,2,2,1,2,2,100,   ,   ,   ,100,   ,   ,1,1,2,2,1,2,2, ,1,2,100,1,2,2,1,2,2,2,2,100,   ,   ,100,   ,   ,   ,   ,1,1,2,2,1,2,2, ,1,2,2,2,2,2,4770,1164,140679,77233,12.789,7.021181818,19.81018182,808.04
4000,2,6,23,1,2,2, ,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,3384,2074,45342,26523,11.3355,6.63075,17.96625,2314.83
2000,2,7,12,1,2,2,2,2,2,100, ,2,2,2,2,1,2,2,   ,   ,   ,   ,100,   ,   ,5,1,2,2,1,2,2, ,1,2,100,2,2,2,1,2,2,2,2,   ,   ,   ,100,   ,   ,   ,   ,4,1,2,2,1,2,2, ,1,2,2,2,2,2,1216,1955,610,1999,0.305,0.9995,1.3045,2368.36
9600,3,4,26,1,2,2,1,2,2,100, ,2,2,1,1,2,2,2,   ,   ,5,95,   ,   ,   ,4, , , , , , ,1,1,2,50,2,2,1,2,2,2,2,2,   ,   ,100,   ,   ,   ,   ,   ,3, , , , , , ,2,1,2,2, ,2,2,6100,484,3948,2624,0.41125,0.273333333,0.684583333,869.22
5000,2,7,2,1,1,2,2,2,2,100, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,2,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,2,2,2,2,2,2952,1605,55159,25958,11.0318,5.1916,16.2234,2314.83
8600,3,7,2,1,1,2,2,2,2,100, ,1,1,2,1,2,2,2,100,25,   ,5,   ,   ,   ,1, , , , , , , ,1,1,100,2,1,2,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,   ,2, , , , , , , ,1,1,2,2,1,2,2454,1865,32062,82710,3.728139535,9.61744186,13.3455814,2996.93
2500,2,2,25,1,1,2,2,2,2,100, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , ,2,1,2,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,1,2,2,2,1,2,3758,1398,164651,34182,65.8604,13.6728,79.5332,2546.83
210000,8,3,4,1,2,2,2,1,2,100, ,2,2,2,2,2,1,2,   ,   ,   ,   ,   ,100,   ,6, , , , , , , ,2, ,70,2,2,2,2,1,2,2,2,   ,   ,   ,   ,100,   ,   ,   ,5, , , , , , , ,2, ,1,1,1, ,5119,777,30215804,0,143.884781,0,143.884781,38.86
1600,2,6,1,2,2,2,2,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,3316,1285,                  ,                  , , , ,2314.83
4000,2,7,5,2,2,2,2,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,3983,1321,                  ,                  , , , ,3464.95
11500,4,7,26,1,1,1,2,2,2,100, ,1,1,1,1,2,2,2,17,43,43,1,   ,   ,   ,2, , , , , , , ,1,1,28,1,2,1,2,2,2,2,2,90,   ,11,   ,   ,   ,   ,   ,1, , , , , , , ,1,1,2,2,1,2,7038,528,604473,19685,52.56286957,1.71173913,54.2746087,2739.65
5900,3,3,15,1,2,2,2,2,2,100, ,2,2,2,2,1,2,2,   ,   ,   ,   ,100,   ,   ,5,1,2,2,1,2,2,2,1,1,100,2,2,1,1,2,2,2,2,   ,   ,20,80,   ,   ,   ,   ,4,1,2,2,1,2,2,2,1,1,2,2,2,2,5080,1051,23890,29935,4.049152542,5.073728814,9.122881356,1591
68000,6,7,25,1,1,2,2,2,2,100, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , , ,1,3,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,3,2,1,1,1,5672,786,1018525,359637,14.97830882,5.288779412,20.26708824,317.7
13500,4,7,26,1,2,2,2,2,2,100, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , , ,2, ,80,2,2,2,2,2,2,1,2,   ,   ,   ,   ,   ,   ,100,   ,7, , , , , , , ,2, ,1,2,1, ,1404,2709,33703,240339,2.496518519,17.80288889,20.29940741,2976.63
325000,8,6,16,1,1,1,2,2,2,100, ,2,1,1,2,2,2,2,   ,100,1,   ,   ,   ,   ,2, , , , , , ,2,1,3,100,2,2,2,2,2,1,2,2,   ,   ,   ,   ,   ,100,   ,   ,6, , , , , , ,1,1,3,1,2,1,1,1177,3515,8686422,11379815,26.72745231,35.01481538,61.74226769,11.84
118000,7,7,23,1,2,2, ,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,2065,3687,870316,4309692,7.375559322,36.52281356,43.89837288,89.29
410000,8,5,5,1,2,2,2,2,2,100, ,2,2,1,1,2,2,2,   ,   ,100,90,   ,   ,   ,3, , , , , , ,2,1,2,1,2,1,2,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,   ,2, , , , , , ,2,1,2,2,2,2,2,6127,566,154431,1007,0.376660976,0.002456098,0.379117073,122.17
5200,3,5,25,1,1,1,2,2,2,100, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , ,2,1,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , ,2, ,1,2,5901,618,123101,0,23.67326923,0,23.67326923,469.34
2100,2,6,1,1,2,2,2,2,2,100, ,2,2,2,2,1,2,2,   ,   ,   ,   ,100,   ,   ,5,1,2,2,1,2,2,1,1,2,100,2,2,2,1,2,2,2,2,   ,   ,   ,100,   ,   ,   ,   ,4,1,2,2,1,2,2,1,1,2,2,2,2,2,3788,1494,13176,15137,6.274285714,7.208095238,13.48238095,1591
200001,8,6,24,1,2,2, ,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,3387,1508,1173682,2688403,5.868380658,13.44194779,19.31032845,174.37
74000,6,7,16,1,1,1,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , , ,1,3,100,2,2,2,2,2,1,2,2,   ,   ,   ,   ,   ,100,   ,   ,6, , , , , , , ,1,3,1,1,1,1,2181,2828,9357321,1129302,126.4502838,15.26083784,141.7111216,31.45
400000,8,2,16,1,1,1,1,1,1,100, ,2,2,1,2,1,1,2,   ,   ,15,   ,10,100,   ,6,1,1,1,2,2,1, ,2, ,100,1,2,2,1,1,2,2,2,15,   ,   ,10,100,   ,   ,   ,5,1,1,1,2,2,1, ,2, ,2,1,1, ,4675,1184,78573033,6629068,196.4325825,16.57267,213.0052525,5.32
10000,3,3,6,1,2,1,2,2,2,100, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,2, ,90,2,1,2,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,   ,2, , , , , , ,1,2, ,2,2,1, ,8298,711,83214,21056,8.3214,2.1056,10.427,363.08
100000,6,5,18,1,1,2,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,1,2, ,100,2,1,2,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,   ,2, , , , , , ,1,2, ,2,2,2, ,7525,553,797038,134875,7.97038,1.34875,9.31913,134.12
210000,8,6,4,1,1,1,2,2,2,100, ,2,1,2,2,1,2,2,   ,98,   ,   ,95,   ,   ,2,2,1,2,1,2,2,2,2, ,100,2,2,2,1,2,1,2,2,   ,   ,   ,98,   ,95,   ,   ,4,2,1,2,1,2,2,2,2, ,2,2,1, ,1759,374,20112476,7559180,95.77369524,35.99609524,131.7697905,69.06
27000,5,8,91,1,1,2,2,2,2,90, ,2,2,1,1,2,2,2,   ,   ,95,5,   ,   ,   ,3, , , , , , , ,1,1,30,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,1,1,1,1,2,6973,455,2973680,30083,110.1362963,1.114185185,111.2504815,368.6
3000,2,5,25,1,2,2,2,2,2,100, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , ,2,2, ,50,2,1,2,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,   ,2, , , , , , ,2,2, ,2,2,2, ,3495,1107,33212,14996,11.07066667,4.998666667,16.06933333,2546.83
220000,8,3,14,1,1,2,2,2,2,100, ,2,1,2,1,2,2,2,   ,100,   ,2,   ,   ,   ,2, , , , , , ,2,1,3,10,1,1,2,2,2,2,2,2,90,10,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,1,3,1,1,1,1,5152,549,4785245,69421,21.75111364,0.31555,22.06666364,135.43
36500,5,5,2,1,1,2,2,2,2,100, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , ,2,1,1,100,2,2,2,2,2,1,2,2,   ,   ,   ,   ,   ,100,   ,   ,6, , , , , , ,2,1,1,2,2,1,2,1643,421,753661,247202,20.64824658,6.772657534,27.42090411,221.81
320000,8,6,16,1,1,1,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,2,2, ,99,2,2,2,2,2,1,2,2,   ,   ,   ,   ,   ,100,   ,   ,6, , , , , , ,1,2, ,1,1,1, ,3883,1258,33535942,7530025,104.7998188,23.53132813,128.3311469,11.24
3100,2,3,25,1,1,2,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,2,1,2,100,2,1,2,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,   ,2, , , , , , ,2,1,2,2,2,1,2,5489,832,1045384,7752,337.2206452,2.500645161,339.7212903,406.42
168000,7,6,2,1,2,1,2,2,2,100, ,2,2,2,2,2,2,1,   ,   ,   ,   ,   ,   ,100,7, , , , , , ,1,2, ,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,2,1,1,1,1,1,2,7479,705,6026827,1726300,35.87397024,10.27559524,46.14956548,79.48
82000,6,7,23,1,1,2, ,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,2946,1152,628058,671756,7.659243902,8.192146341,15.85139024,43.52
24000,4,8,5,1,2,2,2,2,2,80, ,2,2,1,1,2,2,2,   ,   ,80,20,   ,   ,   ,3, , , , , , , ,1,2,20,2,1,2,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,   ,2, , , , , , , ,1,2,2,2,1,2,278,4013,0,66427,0,2.767791667,2.767791667,121.02
1200,2,6,15,1,1,2,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,1,1,2,40,2,1,2,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,   ,2, , , , , , ,2,1,2,2,2,2,2,5828,1071,135530,6174,112.9416667,5.145,118.0866667,1711.45
